str_of_words,is_person,id
Tayshet,0,3762
Tara,0,3765
Tatarsk,0,3768
Teykovo,0,3771
Tetyushi,0,3774
Toguchin,0,3777
Topki,0,3780
Troitsk,0,3783
Tuymazy,0,3786
Turinsk,0,3789
Tyrnyauz,0,3792
Uglegorsk,0,3795
Udomlya,0,3798
Unecha,0,3801
Urzhum,0,3804
Usman,0,3807
Ussuriysk,0,3810
Ust-Katav,0,3813
Ustyuzhna,0,3816
Uchaly,0,3819
Fokino,0,3822
Fryazino,0,3825
Kharovsk,0,3828
Khimki,0,3831
Khotkovo,0,3834
Chadan,0,3837
Chaplygin,0,3840
Chekalin,0,3843
Cherepanovo,0,3846
Chekhov,0,3849
Chudovo,0,3852
Chukhloma,0,3855
Shali,0,3858
Shatura,0,3861
Shakhunya,0,3864
Shimanovsk,0,3867
Shuya,0,3870
Shchuchye,0,3873
Elektrougli,0,3876
Ertil,0,3879
Yuzha,0,3882
Yurga,0,3885
Yuryuzan,0,3888
Yanaul,0,3891
Yarovoye,0,3894
Zielonka,0,3897
Canakkale,0,3900
Marietta,0,3903
Jastrowie,0,3906
Jodhpur,0,3909
Latakia,0,3912
Linnich,0,3915
Assur,0,3918
Utsunomiya,0,3921
Subice,0,3924
Niksic,0,3927
Polotsk,0,3930
Dzyarzhynsk,0,3933
Rethymno,0,3936
Kapyl,0,3939
Lahoysk,0,3942
Giresun,0,3945
Maryina Horka,0,3948
Myadzyel,0,3951
Smalyavichy,0,3954
Salihorsk,0,3957
Uzda,0,3960
Maebashi,0,3963
Gunnison,0,3966
Kutno,0,3969
Tunceli,0,3972
Ziguinchor,0,3975
Opalenica,0,3978
Perth,0,3981
Athens,0,3984
Napier,0,3987
Mazeikiai,0,3990
Pinsk,0,3993
Kouvola,0,3996
Fernie,0,3999
Hereford,0,4002
Anahuac,0,4005
Kananga,0,4008
Granada,0,4011
Tamanrasset,0,4014
Lancaster,0,4017
Pieszyce,0,4020
Bedford Heights,0,4023
Nevsehir,0,4026
Hakkari,0,4029
Serres,0,4032
Zliten,0,4035
Matsue,0,4038
Rehovot,0,4041
Trikala,0,4044
Chichester,0,4047
Trichy,0,4050
Kokkola,0,4053
Krsehir,0,4056
Imphal,0,4059
Patiala,0,4062
Jarvenpaa,0,4065
Komotini,0,4068
Sunnyvale,0,4071
Orsha,0,4074
Prievidza,0,4077
Oxnard,0,4080
Kirkenes,0,4083
Gardiner,0,4086
Biaa Podlaska,0,4089
Ambato,0,4092
Katerini,0,4095
Salo,0,4098
Matadi,0,4101
Pitsunda,0,4104
Santa Clara,0,4107
Burdur,0,4110
Entebbe,0,4113
Arak,0,4116
Antigua Guatemala,0,4119
New Plymouth,0,4122
Warangal,0,4125
Tirunelveli,0,4128
Tornio,0,4131
Trujillo,0,4134
Gumushane,0,4137
Brzeg,0,4140
Panjim,0,4143
Skagen,0,4146
omza,0,4149
Frontignan,0,4152
Hanko,0,4155
Siverek,0,4158
Mugla,0,4161
Tamale,0,4164
Taybad,0,4167
Serekunda,0,4170
Gondar,0,4173
Siemiatycze,0,4176
Kamienna Gora,0,4179
Husavik,0,4182
El Jadida,0,4185
Ndola,0,4188
Malakal,0,4191
Xalapa,0,4194
Ramla,0,4197
Namibe,0,4200
Cleveland,0,4203
Qaanaaq,0,4206
Bobo Dioulasso,0,4209
Piura,0,4212
Forks,0,4215
Az Zubayr,0,4218
Zumbo,0,4221
Zurich,0,4224
Zuwara,0,4227
Kelowna,0,4230
Gisborne,0,4233
Bangor,0,4236
Shaki,0,4239
Joghatai,0,4242
Baranovichi,0,4245
Arish,0,4248
Edfu,0,4251
Columbus,0,4254
Qeshm,0,4257
Lida,0,4260
Huntington,0,4263
Bhilai,0,4266
Jaisalmer,0,4269
Naperville,0,4272
Cumae,0,4275
Nishinomiya,0,4278
Pinar del Rio,0,4281
Dhanbad,0,4284
Qabala,0,4287
Gorakhpur,0,4290
Tudela,0,4293
Ruhengeri,0,4296
Dolisie,0,4299
Zabkowice Slaskie,0,4302
Cardona,0,4305
Kacanik,0,4308
Traralgon,0,4311
Frankenau,0,4314
Lahij,0,4317
Chehalis,0,4320
Aguas de Lindoia,0,4323
"Rishton, Uzbekistan",0,4326
Highland Village,0,4329
"Bunagana, Democratic Republic of the Congo",0,4332
Live Oak,0,4335
Cannon Falls,0,4338
Bunbury,0,4341
La Higuera,0,4344
Wisa,0,4347
Buraidah,0,4350
Krynica-Zdroj,0,4353
Conroe,0,4356
Grebenstein,0,4359
"Sharifabad, Iran",0,4362
Daytona Beach Shores,0,4365
Kikwit,0,4368
Deadwood,0,4371
Czechowice-Dziedzice,0,4374
Baniyas,0,4377
Humboldt,0,4380
Turov,0,4383
Millersville,0,4386
Hadiach,0,4389
Cabralia Paulista,0,4392
Dhahran,0,4395
Auriflama,0,4398
Gorham,0,4401
Newry,0,4404
Kindu,0,4407
Muharraq,0,4410
Broken Hill,0,4413
Ichinomiya,0,4416
Guaruja,0,4419
Moshi,0,4422
Sanandaj,0,4425
Caldran,0,4428
Tacna,0,4431
Ecija,0,4434
Niagara Falls,0,4437
Danilovgrad,0,4440
Tubas,0,4443
Warka,0,4446
Knurow,0,4449
Kyle,0,4452
Navahrudak,0,4455
Iasos,0,4458
Udell,0,4461
Louga,0,4464
Homestead,0,4467
Urbano Noris,0,4470
Martin,0,4473
Calixto Garcia,0,4476
Sagua de Tanamo,0,4479
Hill City,0,4482
Now Bandegan,0,4485
Thompson Falls,0,4488
St. Anthony,0,4491
Ringsted,0,4494
Bell Ville,0,4497
Blanding,0,4500
Oak Hill,0,4503
Moyobamba,0,4506
Bassett,0,4509
Krynki,0,4512
Baran,0,4515
Tasucu,0,4518
Dschang,0,4521
Rialto,0,4524
Rio Claro,0,4527
Olafsvik,0,4530
Tabapua,0,4533
"North Bend, Washington",0,4536
Climax,0,4539
Brea,0,4542
Clovis,0,4545
"Sullivan, Indiana",0,4548
Gniew,0,4551
Clinton,0,4554
Poty,0,4557
Abbott,0,4560
Khan Yunis,0,4563
Al Mahwit,0,4566
Cusae,0,4569
Mayadin,0,4572
Al-Bireh,0,4575
Gubin,0,4578
Biskra,0,4581
Bojnord,0,4584
Quelimane,0,4587
Trinidad,0,4590
Bigoraj,0,4593
Mbuji-Mayi,0,4596
Puawy,0,4599
Pocatello,0,4602
Jos,0,4605
Abilene,0,4608
Valkeakoski,0,4611
Ribe,0,4614
Fairfield,0,4617
Trujillo,0,4620
Brzesko,0,4623
ask,0,4626
Wabrzezno,0,4629
Miechow,0,4632
Limanowa,0,4635
Aleksandrow Kujawski,0,4638
Myslenice,0,4641
eczyca,0,4644
Trzebiatow,0,4647
Bytow,0,4650
Rockville,0,4653
Laramie,0,4656
Kafr el-Sheikh,0,4659
Clarksville,0,4662
Goleniow,0,4665
Piracicaba,0,4668
Prineville,0,4671
Fayetteville,0,4674
Oak Park,0,4677
Absecon,0,4680
Loja,0,4683
Segou,0,4686
Vila Velha,0,4689
Debno,0,4692
Mbeya,0,4695
Abu Kabir,0,4698
Alasht,0,4701
Sokoto,0,4704
Cmielow,0,4707
Banha,0,4710
Nehardea,0,4713
Acarigua,0,4716
Hampden,0,4719
Launceston,0,4722
Akhmim,0,4725
Inegol,0,4728
Dakhla,0,4731
aziska Gorne,0,4734
eba,0,4737
Ada,0,4740
Shuyesheh,0,4743
Saqqez,0,4746
Addison,0,4749
Adi Keyh,0,4752
La Calera,0,4755
Baldwin City,0,4758
Fairfield,0,4761
Laguna de Duero,0,4764
Qorveh-e Darjazin,0,4767
Daly City,0,4770
Andimeshk,0,4773
Lisala,0,4776
Adrian,0,4779
Escondido,0,4782
Zywiec,0,4785
Khujand,0,4788
Frostburg,0,4791
Kennett,0,4794
Jenin,0,4797
Hanford,0,4800
Clearlake,0,4803
Hokah,0,4806
Lansford,0,4809
San Nicolas de los Arroyos,0,4812
Janakpurdham,0,4815
"Blue Springs, Missouri",0,4818
Advance,0,4821
Kadoma,0,4824
Budingen,0,4827
Rockwall,0,4830
San Carlos,0,4833
Mirante do Paranapanema,0,4836
Canitar,0,4839
Hattiesburg,0,4842
"Arad, Iran",0,4845
American Falls,0,4848
Waterloo,0,4851
Whitby,0,4854
Ajax,0,4857
Peru,0,4860
Sylvania,0,4863
Malibu,0,4866
Golden City,0,4869
Srem,0,4872
Swidnik,0,4875
Swiebodzice,0,4878
Swieradow-Zdroj,0,4881
Hometown,0,4884
Norwalk,0,4887
Tete,0,4890
Bandar Lengeh,0,4893
"Wheaton, Kansas",0,4896
Goodell,0,4899
Getulina,0,4902
Smkir,0,4905
Samac,0,4908
Silale,0,4911
Byumba,0,4914
Zabno,0,4917
Zerkow,0,4920
Zuromin,0,4923
Zagare,0,4926
Mersa Matruh,0,4929
"El Refugio, Baja California",0,4932
Desouk,0,4935
Agua Prieta,0,4938
Uruapan,0,4941
Palm Desert,0,4944
Cabool,0,4947
Enterprise,0,4950
Guararema,0,4953
Ailey,0,4956
Zlatitsa,0,4959
Suhindol,0,4962
Boboshevo,0,4965
Dolna Oryahovitsa,0,4968
Kaspichan,0,4971
Novi Pazar,0,4974
Ajdir,0,4977
Akarassos,0,4980
Aken (Elbe),0,4983
Gostyn,0,4986
Akure,0,4989
Figuig,0,4992
Troutdale,0,4995
Evan,0,4998
Chamberlain,0,5001
Darlington,0,5004
Sangli,0,5007
Morant Bay,0,5010
Barao de Antonina,0,5013
National City,0,5016
Fariman,0,5019
Owensville,0,5022
Huarmey,0,5025
Marcianopolis,0,5028
Nowe Miasteczko,0,5031
Shchuchyn,0,5034
Chico,0,5037
Narsaq,0,5040
Altamonte Springs,0,5043
Altoona,0,5046
Alumine,0,5049
Alvin,0,5052
Pakwach,0,5055
Amantia,0,5058
Tienen,0,5061
Ambattur,0,5064
Moncton,0,5067
Khorramshahr,0,5070
Franceville,0,5073
Ulhasnagar,0,5076
Michalovce,0,5079
Bedzin,0,5082
Kenosha,0,5085
Evanston,0,5088
American Canyon,0,5091
Augustow,0,5094
Astorga,0,5097
Mahdia,0,5100
Americana,0,5103
Gardez,0,5106
Ames,0,5109
Prostejov,0,5112
Wieliczka,0,5115
Urgench,0,5118
Kamloops,0,5121
Westlake Village,0,5124
Alor Setar,0,5127
Friendswood,0,5130
Brownsville,0,5133
Aktobe,0,5136
Bishapur,0,5139
Kenitra,0,5142
Kennard,0,5145
Farr West,0,5148
Smithfield,0,5151
Myton,0,5154
Mount Pleasant,0,5157
Cedar Hills,0,5160
Mapleton,0,5163
Holladay,0,5166
South Ogden,0,5169
Tremonton,0,5172
Logan,0,5175
Ferron,0,5178
Ephraim,0,5181
Perry,0,5184
Plain City,0,5187
Pleasant Grove,0,5190
Wellsville,0,5193
Draper,0,5196
Payson,0,5199
Sunset,0,5202
Beaver,0,5205
Sunnyside,0,5208
Pleasant View,0,5211
Eagle Mountain,0,5214
Clinton,0,5217
Hyde Park,0,5220
Nibley,0,5223
Washington Terrace,0,5226
South Weber,0,5229
Salem,0,5232
Garland,0,5235
Kamas,0,5238
Green River,0,5241
Oakley,0,5244
West Haven,0,5247
Escalante,0,5250
Analalava,0,5253
Marbella,0,5256
Ferrol,0,5259
Khiva,0,5262
Fergana,0,5265
Kansas City,0,5268
Mountain View,0,5271
Atyrau,0,5274
Cedar City,0,5277
Andijan,0,5280
Iowa City,0,5283
Gainesville,0,5286
Salinas,0,5289
Petropavl,0,5292
Downey,0,5295
Andahuaylas,0,5298
Nukus,0,5301
Hofgeismar,0,5304
Flint,0,5307
V.S.K.Valasai,0,5310
Astoria,0,5313
Alameda,0,5316
Patacamaya,0,5319
Fontana,0,5322
Roseville,0,5325
Anderson,0,5328
Sarasota,0,5331
Termez,0,5334
Namangan,0,5337
"Andover, Kansas",0,5340
Culver City,0,5343
Vicksburg,0,5346
Owensboro,0,5349
Torrelavega,0,5352
Norwalk,0,5355
West Covina,0,5358
Rancho Cucamonga,0,5361
Richmond,0,5364
Manzini,0,5367
Eibar,0,5370
Frombork,0,5373
Jastarnia,0,5376
Pemba,0,5379
Shahdad,0,5382
Zangiabad,0,5385
Qaleh Ganj,0,5388
Tyler,0,5391
Merced,0,5394
Sonneberg,0,5397
Warren,0,5400
Burgwedel,0,5403
Mojkovac,0,5406
Korbach,0,5409
Ogbomosho,0,5412
Aflou,0,5415
Castro Urdiales,0,5418
Bad Iburg,0,5421
Port-Gentil,0,5424
Seminole,0,5427
Mzuzu,0,5430
Senden,0,5433
Hersbruck,0,5436
Cahul,0,5439
Ayacucho,0,5442
Gaggenau,0,5445
Tozeur,0,5448
Zvartnots,0,5451
Lewiston,0,5454
Coral Springs,0,5457
Bad Karlshafen,0,5460
Chino,0,5463
San Marcos,0,5466
Rancho Mirage,0,5469
Newark,0,5472
Wolfach,0,5475
Ciudad Guayana,0,5478
Morning Sun,0,5481
Huron,0,5484
Palmetto,0,5487
Basmenj,0,5490
Fortuna,0,5493
Sullana,0,5496
Strzelce Opolskie,0,5499
Alsen,0,5502
Bouar,0,5505
"Bremen, Georgia",0,5508
Samtredia,0,5511
Jordanow,0,5514
Rocklake,0,5517
Cameron,0,5520
Waldenbuch,0,5523
Trendelburg,0,5526
Haiger,0,5529
Friedberg,0,5532
Seligenstadt,0,5535
Uebigau-Wahrenbruck,0,5538
Albany,0,5541
Horseshoe Bend,0,5544
Chimbote,0,5547
Vietka,0,5550
Eldora,0,5553
Higuerote,0,5556
Roman Forest,0,5559
Zabinka,0,5562
Nekoma,0,5565
Mocuba,0,5568
Ryan,0,5571
Carnot,0,5574
Melba,0,5577
Lockhart,0,5580
Folkston,0,5583
Parisi,0,5586
Sahiwal,0,5589
Heppenheim,0,5592
Burstadt,0,5595
Benbrook,0,5598
Eastlake,0,5601
Werder,0,5604
"Bolivia, Cuba",0,5607
Gearhart,0,5610
Nova Canaa Paulista,0,5613
Murzuk,0,5616
Koror,0,5619
Medina,0,5622
St. Anthony,0,5625
Grand View,0,5628
Beitunia,0,5631
Jenkins,0,5634
Grosse Pointe Farms,0,5637
Nea Ionia,0,5640
Karkkila,0,5643
Sommerda,0,5646
Neka,0,5649
Diagonal,0,5652
Rolling Fields,0,5655
Enterprise,0,5658
Volkmarsen,0,5661
Vernon Center,0,5664
Copperhill,0,5667
Cleburne,0,5670
Joachimsthal,0,5673
Manitowoc,0,5676
Beni Ansar / Ait Nsar,0,5679
Charles City,0,5682
Middleburg Heights,0,5685
Beilul,0,5688
Kirbyville,0,5691
"Asbury, Iowa",0,5694
Harlem,0,5697
Agdam,0,5700
Philippsburg,0,5703
Oberkirch,0,5706
Angoche,0,5709
"Angren, Uzbekistan",0,5712
Ylojarvi,0,5715
Borebi,0,5718
Hamilton,0,5721
Plainfield,0,5724
Old Brownsboro Place,0,5727
Grants,0,5730
Red Bluff,0,5733
Dolores,0,5736
Trenton,0,5739
Millerton,0,5742
Clarion,0,5745
El Hiba,0,5748
Sontra,0,5751
Mosby,0,5754
Renningen,0,5757
Czarna Woda,0,5760
Beerfelden,0,5763
"Osiek, Swietokrzyskie Voivodeship",0,5766
Wozniki,0,5769
"Dobra, Turek County",0,5772
Ujscie,0,5775
Miedzychod,0,5778
Nowe Skalmierzyce,0,5781
Ankober,0,5784
Ruciane-Nida,0,5787
Hessisch Lichtenau,0,5790
Lipiany,0,5793
Resko,0,5796
San Cristobal,0,5799
Ottweiler,0,5802
Bad Sooden-Allendorf,0,5805
Hatzfeld,0,5808
Laubach,0,5811
Clear Lake,0,5814
Ozimek,0,5817
Bora,0,5820
Manhattan Beach,0,5823
Bristol,0,5826
Obertshausen,0,5829
Heusenstamm,0,5832
Bozeman,0,5835
Rodermark,0,5838
Wyszogrod,0,5841
Praszka,0,5844
Ansonia,0,5847
Falkenberg/Elster,0,5850
Florstadt,0,5853
Lakewood,0,5856
Suakin,0,5859
Erbach,0,5862
Mogontiacum,0,5865
Putbus,0,5868
Breuberg,0,5871
Kac,0,5874
Jizzakh,0,5877
Moron,0,5880
Greenville,0,5883
Warri,0,5886
Pittsfield,0,5889
Yorkville,0,5892
Wyoming,0,5895
Centreville,0,5898
Centralia,0,5901
Washington,0,5904
Fairview Heights,0,5907
Cuba,0,5910
Mattoon,0,5913
Wamac,0,5916
Oglesby,0,5919
Villa Grove,0,5922
Wheaton,0,5925
Gilman,0,5928
Lake Forest,0,5931
Mason City,0,5934
Marion,0,5937
Colchester,0,5940
Hillsboro,0,5943
Petersburg,0,5946
Carlyle,0,5949
Marshall,0,5952
Mount Carroll,0,5955
Staunton,0,5958
Chester,0,5961
Lacon,0,5964
Delavan,0,5967
Martinsville,0,5970
Breese,0,5973
Newton,0,5976
McHenry,0,5979
Mount Olive,0,5982
Park City,0,5985
Nokomis,0,5988
Leland Grove,0,5991
Golconda,0,5994
Casey,0,5997
Harvard,0,6000
Coffeen,0,6003
Al-Safira,0,6006
Rosiclare,0,6009
Elmwood,0,6012
Chrisman,0,6015
Gibson City,0,6018
Lewistown,0,6021
Paxton,0,6024
Ottawa,0,6027
Mount Sterling,0,6030
Prospect Heights,0,6033
Zeigler,0,6036
Mound City,0,6039
Paris,0,6042
Highland Park,0,6045
Litchfield,0,6048
Oakbrook Terrace,0,6051
Stary Krym,0,6054
Flora,0,6057
Helotes,0,6060
"Geneseo, Kansas",0,6063
Sandwich,0,6066
Hacienda Heights,0,6069
Carbondale,0,6072
Vienna,0,6075
Vandalia,0,6078
Bloomington,0,6081
Shawneetown,0,6084
East St. Louis,0,6087
LaSalle,0,6090
Effingham,0,6093
Mount Vernon,0,6096
Elmdale,0,6099
East Moline,0,6102
Loves Park,0,6105
Eaton Rapids,0,6108
Monticello,0,6111
Dallas City,0,6114
Taylorville,0,6117
Cathedral City,0,6120
Palos Hills,0,6123
Lanark,0,6126
Palos Heights,0,6129
Carterville,0,6132
La Harpe,0,6135
Canton,0,6138
Markham,0,6141
Fort Bragg,0,6144
Elmhurst,0,6147
Virginia,0,6150
Johnston City,0,6153
Blairsville,0,6156
Thornton,0,6159
Samana,0,6162
Minonk,0,6165
Burlington,0,6168
Moore Haven,0,6171
DeKalb,0,6174
Vasai-Virar,0,6177
Orange,0,6180
el-Bahnasa,0,6183
Steelville,0,6186
Marquette,0,6189
Satara,0,6192
"Belgrade, Minnesota",0,6195
Richmond Hill,0,6198
Woodston,0,6201
"Richfield, Kansas",0,6204
Leola,0,6207
Hazel Park,0,6210
Liebenwalde,0,6213
Bishop,0,6216
Garwolin,0,6219
Sales,0,6222
Park River,0,6225
Mystic,0,6228
Deerfield Beach,0,6231
Lead,0,6234
Roswell,0,6237
Vincennes,0,6240
North Canton,0,6243
Paso Robles,0,6246
Wayland,0,6249
Kremmen,0,6252
Haileyville,0,6255
Santana da Ponte Pensa,0,6258
Fayetteville,0,6261
Schell City,0,6264
Arrah,0,6267
Union City,0,6270
Molalla,0,6273
Carbon,0,6276
Auburndale,0,6279
"Perryville, Kentucky",0,6282
Findlay,0,6285
Havelock,0,6288
Arvada,0,6291
Golczewo,0,6294
Campbell,0,6297
Shaw,0,6300
Neosho Rapids,0,6303
Rutland,0,6306
Olathe,0,6309
Farah,0,6312
Menan,0,6315
Gersfeld,0,6318
Moraga,0,6321
Wyandotte,0,6324
Hialeah Gardens,0,6327
Wilson,0,6330
El Monte,0,6333
Atwater,0,6336
Temperley,0,6339
Haddam,0,6342
Matagalpa,0,6345
Ras Ajdir,0,6348
Sandovalina,0,6351
Scotts Valley,0,6354
Bria,0,6357
Sinop,0,6360
East Chicago,0,6363
Solen,0,6366
Buckhannon,0,6369
Horn Lake,0,6372
Progreso,0,6375
Coleman,0,6378
Ambler,0,6381
Lakeshire,0,6384
Redfield,0,6387
Carlos M. de Cespedes,0,6390
Klimavichy,0,6393
Gordon,0,6396
Doolittle,0,6399
Coffs Harbour,0,6402
Wauseon,0,6405
Marvdasht,0,6408
Miandoab,0,6411
Dezful,0,6414
Malayer,0,6417
Goulburn,0,6420
Joondalup,0,6423
Kedzierzyn-Kozle,0,6426
Saltinho,0,6429
Port Macquarie,0,6432
North Lauderdale,0,6435
Hervey Bay,0,6438
Queanbeyan,0,6441
Hines,0,6444
Skepe,0,6447
Preston,0,6450
East Prairie,0,6453
Hedrick,0,6456
"Sandusky, Ohio",0,6459
Plains,0,6462
Elda,0,6465
Radzymin,0,6468
Lorain,0,6471
Norwood,0,6474
Knob Noster,0,6477
Queenstown,0,6480
Nowa Deba,0,6483
Koronowo,0,6486
Aberdeen,0,6489
Wabasha,0,6492
Creve Coeur,0,6495
Mount Pleasant,0,6498
Faradonbeh,0,6501
Haysville,0,6504
Lone Oak,0,6507
Valparaiso,0,6510
Morehead City,0,6513
Waycross,0,6516
Raciaz,0,6519
Volga,0,6522
Dumont,0,6525
New Vienna,0,6528
Brigantine,0,6531
Grygla,0,6534
Kibuye,0,6537
Cleveland,0,6540
Aparecida,0,6543
Swift Current,0,6546
Sachse,0,6549
Rosbach vor der Hohe,0,6552
Palos de la Frontera,0,6555
Nampa,0,6558
Pujehun,0,6561
Hanseongbu,0,6564
Gemunden,0,6567
Linden,0,6570
"Aransas Pass, Texas",0,6573
Araure,0,6576
Colon,0,6579
Winfield,0,6582
Bad Axe,0,6585
Bennett,0,6588
"Lamin, North Bank Division, Gambia",0,6591
Southport,0,6594
El Dorado,0,6597
Olean,0,6600
High Point,0,6603
Hayward,0,6606
Soluntum,0,6609
Holtville,0,6612
Arcata,0,6615
Lich,0,6618
Archer,0,6621
Nacaome,0,6624
Orono,0,6627
Mufulira,0,6630
Thief River Falls,0,6633
Lafayette,0,6636
Mullrose,0,6639
Villisca,0,6642
Supca,0,6645
Waterloo,0,6648
Ardmore,0,6651
Muhlheim am Main,0,6654
Sztum,0,6657
Kepno,0,6660
Juraqan,0,6663
Balasore,0,6666
Ejido,0,6669
Beylagan,0,6672
Busselton,0,6675
Aluminio,0,6678
Bellevue,0,6681
Guaimaro,0,6684
Tabora,0,6687
Astaneh-ye Ashrafiyeh,0,6690
Coquitlam,0,6693
Arviat,0,6696
Bandar Torkaman,0,6699
Hirschhorn,0,6702
Astaneh,0,6705
Ashtian,0,6708
Asaluyeh,0,6711
Qarshi,0,6714
Portmore,0,6717
Wagrowiec,0,6720
Bhiwandi,0,6723
Primghar,0,6726
Mtwara,0,6729
Wink,0,6732
Guttenberg,0,6735
Quba,0,6738
Qurghonteppa,0,6741
Mirassol,0,6744
Spearman,0,6747
"Longchamps, Buenos Aires",0,6750
Tambau,0,6753
Hazorasp,0,6756
"Mapleton, Iowa",0,6759
Dzisna,0,6762
Miasteczko Slaskie,0,6765
"Diadema, Sao Paulo",0,6768
Ratlam,0,6771
Elberon,0,6774
Bolnisi,0,6777
Fremont,0,6780
"Bardai, Chad",0,6783
Cieszanow,0,6786
Kief,0,6789
Maquoketa,0,6792
Jedlicze,0,6795
Iwonicz-Zdroj,0,6798
Dickens,0,6801
Malaryta,0,6804
"Touba, Senegal",0,6807
Conrad,0,6810
Bertoua,0,6813
Bonney Lake,0,6816
Oleo,0,6819
Citrus Heights,0,6822
Sarkaya,0,6825
Mikoow,0,6828
Mott,0,6831
Ripon,0,6834
West Union,0,6837
Vinohrady,0,6840
Ogallala,0,6843
Avon,0,6846
Montebello,0,6849
Nykarleby,0,6852
Augusta Treverorum,0,6855
Portage,0,6858
Buk,0,6861
Tupelo,0,6864
Bafang,0,6867
"Perry, Georgia",0,6870
Davis,0,6873
"North Bend, Oregon",0,6876
Edmonton,0,6879
Blackshear,0,6882
Arcadia,0,6885
Elk Grove,0,6888
Staporkow,0,6891
Pompano Beach,0,6894
San Miguel,0,6897
Przasnysz,0,6900
Gaviao Peixoto,0,6903
Decatur,0,6906
Del Mar,0,6909
San Clemente,0,6912
Ha'il,0,6915
Las Vegas,0,6918
Clinton,0,6921
Chefchaouen,0,6924
Weimar,0,6927
Veii,0,6930
Guchoazy,0,6933
Galion,0,6936
Lourdes,0,6939
Triunfo,0,6942
Marksville,0,6945
Tus,0,6948
Errenteria,0,6951
Ponchatoula,0,6954
Savonlinna,0,6957
Ogdensburg,0,6960
Cypress,0,6963
Portsmouth,0,6966
Dois Corregos,0,6969
Mawlamyine,0,6972
Kassala,0,6975
Canby,0,6978
Debar,0,6981
Trebinje,0,6984
Tchibanga,0,6987
Mutsamudu,0,6990
Mao,0,6993
Afton,0,6996
Santa Cruz del Quiche,0,6999
Westwood,0,7002
Bowling Green,0,7005
Villanueva de la Serena,0,7008
College Station,0,7011
Barinas,0,7014
Kousseri,0,7017
Arroyo Concepcion,0,7020
Bathurst,0,7023
Devonport,0,7026
"Arta, Djibouti",0,7029
Shepparton,0,7032
Bathinda,0,7035
Arvin,0,7038
Arvaikheer,0,7041
Wschowa,0,7044
Sulecin,0,7047
Sarkhon Kalateh,0,7050
Galikash,0,7053
Now Kandeh,0,7056
Azandarian,0,7059
Barzul,0,7062
Firuzan,0,7065
Siminshahr,0,7068
Nurabad,0,7071
Jask,0,7074
Darab,0,7077
Khomeyni Shahr,0,7080
Jajrom,0,7083
Meshgin Shahr,0,7086
Parsabad,0,7089
Kilan,0,7092
Maku,0,7095
Meyaneh,0,7098
Mehran,0,7101
Pishva,0,7104
Kangavar,0,7107
Nir,0,7110
Evaz,0,7113
Hashtgerd,0,7116
Borazjan,0,7119
Oshnavieh,0,7122
Pakdasht,0,7125
Manjil,0,7128
Marand,0,7131
Gonabad,0,7134
Najafabad,0,7137
LaBelle,0,7140
Ascencion de Guarayos,0,7143
Bouira,0,7146
Talara,0,7149
Hoogstraten,0,7152
Ashland,0,7155
Ashtabula,0,7158
"Newark, Texas",0,7161
West Monroe,0,7164
Pingree,0,7167
Geilo,0,7170
Carthage,0,7173
Mediolanum,0,7176
Wajir,0,7179
Ostrowiec Swietokrzyski,0,7182
Lewisburg,0,7185
Khovd,0,7188
Logan,0,7191
Wiota,0,7194
Winona,0,7197
Keokuk,0,7200
Baghlan,0,7203
Orahovac,0,7206
Iracemapolis,0,7209
Juliaetta,0,7212
Ralston,0,7215
Cabo Frio,0,7218
Kaarina,0,7221
Cantril,0,7224
Vallegrande,0,7227
Ciudad Mante,0,7230
Tahlequah,0,7233
Sur,0,7236
Dresden,0,7239
Przedborz,0,7242
Matamoros,0,7245
Sittwe,0,7248
Estiva Gerbi,0,7251
Guararapes,0,7254
Vawkavysk,0,7257
Calamus,0,7260
Highland,0,7263
Kyoto,0,7266
Northville,0,7269
Wadi Halfa,0,7272
Assens,0,7275
Ostrander,0,7278
Piaseczno,0,7281
"Carson, Iowa",0,7284
Pontes Gestal,0,7287
Napata,0,7290
Arvandkenar,0,7293
Rincao,0,7296
Kemijarvi,0,7299
Mombuca,0,7302
Otwock,0,7305
Mragowo,0,7308
Miramar,0,7311
Odolanow,0,7314
Notre Dame,0,7317
Palic,0,7320
Bay City,0,7323
Maihar,0,7326
Upland,0,7329
Zardab,0,7332
New Haven,0,7335
Gretna,0,7338
Battambang,0,7341
Corvallis,0,7344
Atka,0,7347
Chios,0,7350
Caliente,0,7353
Rurrenabaque,0,7356
Columbus Junction,0,7359
Savannakhet,0,7362
Wodawa,0,7365
Lidzbark Warminski,0,7368
Manuel Tames,0,7371
Alhambra,0,7374
Glenarden,0,7377
Redlands,0,7380
Winsted,0,7383
New Carrollton,0,7386
Fruitland,0,7389
Bowie,0,7392
District Heights,0,7395
New Castle,0,7398
Salisbury,0,7401
Seaford,0,7404
Awasa,0,7407
Milford,0,7410
Greenbelt,0,7413
"Atlanta, Texas",0,7416
Atlantis,0,7419
Atlixco,0,7422
Au Gres,0,7425
"Auburn, Maine",0,7428
Bhilwara,0,7431
Mrocza,0,7434
Hamilton,0,7437
Navoiy,0,7440
Coracora,0,7443
Tillamook,0,7446
Aracariguama,0,7449
Sarvestan,0,7452
Saveh,0,7455
Sarakhs,0,7458
Tonekabon,0,7461
Qorveh,0,7464
Saravan,0,7467
